time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778156516.8216171,1,0.9996,0,24.1304,24.1202,24.1304,0.629163,0.0051,-8.13,1.000000,1.000000
1778156516.8413868,2,0.9995,0,24.1745,12.0883,30.1996,0.563522,0.0042,-11.21,0.500000,0.500000
1778156516.8593678,3,0.9994,0,24.1935,8.0675,33.5785,0.519792,0.0050,-13.84,0.333333,0.333333
1778156516.8782704,4,0.9994,0,24.0767,6.0226,35.7223,0.549272,0.0042,-13.24,0.250000,0.250000
1778156516.9003594,5,0.9995,0,24.0249,4.8084,37.2313,0.640576,0.0051,-10.10,0.200000,0.200000
1778156516.9212668,6,0.9995,0,23.6015,3.9368,38.2417,0.708045,0.0052,-9.44,0.166667,0.166667
1778156516.9397428,7,0.9995,0,23.5160,3.2972,38.9655,0.699978,0.0051,-9.73,0.159104,0.142857
1778156516.9587033,8,0.9994,0,23.5473,2.7779,39.4702,0.635142,0.0050,-12.84,0.159104,0.125000
1778156516.977223,9,0.9993,0,23.9637,2.4024,39.8842,0.626737,0.0050,-16.03,0.159104,0.111111
1778156516.997242,10,0.9993,0,24.2246,2.0619,40.1752,0.629249,0.0050,-14.79,0.159104,0.100000
1778156517.014978,11,0.9993,0,24.2684,1.7411,40.3131,0.664883,0.0042,-13.50,0.159104,0.090909
1778156517.038922,12,0.9992,0,24.3948,1.4844,40.3484,0.688864,0.0050,-11.26,0.159104,0.083333
1778156517.0685182,13,0.9991,0,24.0797,1.1983,40.2043,0.629888,0.0050,-10.06,0.159104,0.076923
1778156517.0855286,14,0.9991,0,24.3226,1.0465,40.0428,0.562956,0.0050,-10.30,0.159104,0.071429
1778156517.1026037,15,0.9992,0,24.6051,0.9250,39.8778,0.548264,0.0051,-7.91,0.159104,0.066667
1778156517.1187363,16,0.9994,0,24.5168,0.7639,39.6345,0.590899,0.0050,-5.93,0.159104,0.062500
1778156517.1349795,17,0.9993,0,24.4551,0.6326,39.3377,0.680515,0.0050,-2.61,0.159104,0.058824
1778156517.151792,18,0.9987,0,24.2363,0.4973,38.9695,0.789393,0.0050,0.96,0.159104,0.055556
1778156517.1687937,19,0.9979,0,24.0824,0.3939,38.5609,0.836849,0.0051,2.50,0.159104,0.052632
1778156517.1848056,20,0.9975,0,24.3566,0.3749,38.2087,0.841088,0.0050,3.35,0.159104,0.050000
1778156517.2010412,21,0.9978,0,24.5534,0.3467,37.8900,0.770910,0.0052,1.59,0.159104,0.047619
1778156517.21723,22,0.9984,0,24.9632,0.3567,37.6439,0.645940,0.0050,0.26,0.159104,0.045455
1778156517.2341044,23,0.9990,0,24.9402,0.2963,37.3755,0.586611,0.0050,-2.23,0.159104,0.043478
1778156517.2501135,24,0.9994,0,24.4149,0.1657,36.9946,0.622510,0.0050,-4.53,0.159104,0.041667
1778156517.2663088,25,0.9994,0,23.5709,0.0051,36.4629,0.865773,0.0050,-0.69,0.159104,0.040000
1778156517.2825406,26,0.9995,0,22.5836,-0.1527,35.7826,1.020973,0.0051,5.95,0.159104,0.038462
1778156517.2986782,27,0.9998,0,21.7887,-0.2548,35.0190,1.111454,0.0050,14.14,0.159104,0.037037
1778156517.3148186,28,1.0000,0,21.1742,-0.3121,34.2236,1.186237,0.0051,24.79,0.159104,0.035714
1778156517.3309298,29,1.0000,0,20.9707,-0.2948,33.4820,1.192009,0.0050,31.06,0.159104,0.034483
1778156517.3461726,30,1.0000,0,20.8958,-0.2598,32.8113,1.198703,0.0050,32.02,0.159104,0.033333
1778156517.3621428,31,1.0000,0,21.2784,-0.1576,32.2868,1.308641,0.0050,34.47,0.159104,0.032258
1778156517.3781228,32,1.0000,0,22.0657,-0.0073,31.9603,1.449405,0.0050,36.95,0.159104,0.031250
1778156517.39417,33,1.0000,0,23.0416,0.1491,31.8347,1.415010,0.0051,33.93,0.159104,0.030303
1778156517.4103377,34,1.0000,0,24.0453,0.2851,31.8823,1.190909,0.0050,27.30,0.159104,0.029412
1778156517.4264452,35,0.9999,0,24.6558,0.3369,32.0031,0.889715,0.0050,16.49,0.159104,0.028571
1778156517.4434175,36,0.9998,0,24.9222,0.3257,32.1231,0.567991,0.0050,0.48,0.159104,0.027778
1778156517.4603288,37,0.9997,0,25.0186,0.2892,32.2125,0.351873,0.0051,-11.22,0.159104,0.027027
1778156517.4772325,38,0.9996,0,25.0317,0.2453,32.2625,0.260822,0.0050,-17.52,0.159104,0.026316
1778156517.494008,39,0.9995,0,25.0159,0.2038,32.2753,0.234452,0.0050,-19.77,0.159104,0.025641
1778156517.510802,40,0.9994,0,25.0549,0.1776,32.2680,0.268231,0.0050,-17.14,0.159104,0.025000
1778156517.5275533,41,0.9991,0,24.9810,0.1376,32.2247,0.342053,0.0049,-13.40,0.159104,0.024390
1778156517.5444424,42,0.9987,0,24.7672,0.0818,32.1271,0.476784,0.0050,-6.78,0.159104,0.023810
1778156517.5613942,43,0.9987,0,24.4278,0.0148,31.9628,0.743248,0.0050,2.26,0.159104,0.023256
1778156517.5782497,44,0.9988,0,23.7005,-0.1031,31.6745,1.112322,0.0050,12.30,0.159104,0.022727
1778156517.5946796,45,0.9981,0,22.7838,-0.2323,31.2502,1.543863,0.0046,25.12,0.159104,0.022222
1778156517.6115875,46,0.9959,0,22.4567,-0.2473,30.8179,1.797171,0.0051,38.53,0.159104,0.021739
1778156517.6284122,47,0.9919,0,22.0479,-0.2728,30.3657,1.950831,0.0050,47.22,0.159104,0.021277
1778156517.646158,48,0.9873,0,22.2310,-0.2012,30.0014,1.995565,0.0058,50.66,0.159104,0.020833
1778156517.6637948,49,0.9837,0,22.5964,-0.1125,29.7424,1.933775,0.0058,51.83,0.159104,0.020408
1778156517.6814263,50,0.9828,0,22.4998,-0.1100,29.4922,1.941007,0.0058,51.38,0.159104,0.020000
1778156517.6988819,51,0.9846,0,22.7228,-0.0579,29.3048,1.907049,0.0058,52.87,0.159104,0.019608
1778156517.7163515,52,0.9873,0,22.9285,-0.0165,29.1676,1.904321,0.0057,57.72,0.159104,0.019231
1778156517.7318814,53,0.9897,0,23.2972,0.0442,29.1013,1.857631,0.0049,60.91,0.159104,0.018868
1778156517.7475152,54,0.9912,0,23.4755,0.0653,29.0622,1.746571,0.0050,59.57,0.159104,0.018519
1778156517.7634814,55,0.9918,0,23.5090,0.0603,29.0213,1.608462,0.0050,52.11,0.159104,0.018182
1778156517.779578,56,0.9929,0,23.3642,0.0279,28.9484,1.446266,0.0050,41.91,0.159104,0.017857
1778156517.7955377,57,0.9949,0,23.1455,-0.0111,28.8362,1.283273,0.0050,31.60,0.159104,0.017544
1778156517.8123012,58,0.9970,0,23.7197,0.0817,28.8286,1.190306,0.0050,22.83,0.159104,0.017241
1778156517.8291976,59,0.9985,0,23.7862,0.0793,28.8212,1.043782,0.0051,16.47,0.159104,0.016949
1778156517.8460686,60,0.9988,0,24.0122,0.1026,28.8421,0.933575,0.0050,10.64,0.159104,0.016667
1778156517.8627582,61,0.9980,0,24.3743,0.1438,28.9104,0.791771,0.0050,4.58,0.159104,0.016393
1778156517.8794696,62,0.9968,0,24.0454,0.0689,28.8999,0.673015,0.0049,-1.44,0.159104,0.016129
1778156517.896182,63,0.9959,0,24.2890,0.0965,28.9221,0.603732,0.0050,-5.28,0.159104,0.015873
1778156517.9131231,64,0.9954,0,24.2488,0.0749,28.9231,0.589117,0.0050,-7.28,0.159104,0.015625
1778156517.9299579,65,0.9957,0,23.9542,0.0164,28.8631,0.676246,0.0050,-5.36,0.159104,0.015385
1778156517.9467158,66,0.9967,0,23.3113,-0.0882,28.6924,0.889765,0.0050,0.20,0.159104,0.015152
1778156517.9635603,67,0.9979,0,22.7313,-0.1663,28.4398,1.077980,0.0050,6.92,0.159104,0.014925
1778156517.9803224,68,0.9988,0,22.1449,-0.2330,28.1177,1.289742,0.0050,16.27,0.159104,0.014706
1778156517.9971385,69,0.9986,0,21.7813,-0.2538,27.7759,1.512207,0.0050,28.63,0.159104,0.014493
1778156518.0129795,70,0.9973,0,21.9702,-0.1835,27.5123,1.712559,0.0050,42.18,0.159104,0.014286
1778156518.029062,71,0.9955,0,22.2539,-0.1095,27.3305,1.892251,0.0050,55.31,0.159104,0.014085
1778156518.045107,72,0.9937,0,22.4135,-0.0670,27.1966,1.998530,0.0050,63.31,0.159104,0.013889
1778156518.0610988,73,0.9924,0,22.9274,0.0247,27.1630,1.962750,0.0051,62.16,0.159104,0.013699
1778156518.0772204,74,0.9918,0,23.3840,0.0929,27.2040,1.771968,0.0051,50.54,0.159104,0.013514
1778156518.0933654,75,0.9917,0,23.7326,0.1332,27.2895,1.473554,0.0050,32.41,0.159104,0.013333
1778156518.1093729,76,0.9918,0,24.3203,0.2049,27.4530,1.031787,0.0050,12.63,0.159104,0.013158
1778156518.1254945,77,0.9917,0,24.5715,0.2122,27.6254,0.674627,0.0050,-4.54,0.159104,0.012987
1778156518.141765,78,0.9907,0,24.7795,0.2116,27.7982,0.466174,0.0051,-15.56,0.159104,0.012821
1778156518.15793,79,0.9884,0,24.9897,0.2114,27.9717,0.374261,0.0051,-20.96,0.159104,0.012658
1778156518.174806,80,0.9853,0,25.0432,0.1866,28.1200,0.371965,0.0051,-22.86,0.159104,0.012500
1778156518.1933727,81,0.9825,0,25.0581,0.1598,28.2407,0.414873,0.0050,-23.46,0.159104,0.012346
